0001	COOPER	Welcome to all of you who are joining us.
0002	COOPER	Were here with the three remaining Republican candidates.
0003	COOPER	In the audience tonight Republican and some independents, all of whom say they are voting in next weeks Republican primary.
0004	COOPER	Some have already made their decisions on a candidate, others still undecided.
0005	COOPER	They came up with the questions youll hear tonight.
0006	COOPER	We reviewed them to make sure the questions dont overlap.
0007	COOPER	Im going to ask a few questions as well, but tonight this town hall is a chance for voters to hear at length from the candidates.
0008	COOPER	So, lets get right to it.
0009	COOPER	Joining us right now, the U.S.
0010	COOPER	Senator from Texas.
0011	COOPER	Please welcome Ted Cruz.
0012	SYSTEM	(APPLAUSE)
0013	COOPER	Welcome.
0014	CRUZ	Thank you, good to be with you.
0015	COOPER	Congratulations on a big endorsement from the governor of the state, Scott Walker.
0016	COOPER	Obviously a great thing for your campaign.
0017	COOPER	Were going to hear a lot of questions tonight from the voters on the issues.
0018	COOPER	I want to just start by talking to you about a couple of issues of the day.
0019	COOPER	As you know, you talked a little bit today, Donald Trumps campaign manager, Corey Lewandowski (ph), charged today with Simple Battery.
0020	COOPER	If he was your campaign manager, would you ask him to resign?
0021	CRUZ	Of course.
0022	CRUZ	Look, it shouldnt be complicated that members of the campaign staff should not be physically assaulting the press.
0023	CRUZ	I mean, that shouldnt be a complicated decision.
0024	COOPER	He says hes innocent of all the charges.
0025	CRUZ	Well
0026	COOPER	 Do you believe it was assault?
0027	CRUZ	He has just been charged.
0028	CRUZ	I know that the reporter alleged that she was physically assaulted.
0029	CRUZ	That I will say, its consistent with the pattern of the Trump campaign.
0030	COOPER	Do you think it says something about the campaign itself?
0031	COOPER	About the leadership?
0032	CRUZ	The culture of the campaign has been a campaign built on attacks, on insults, and I think there is no place in politics for insults, for personal attacks, for going to the gutter, and there should be no place for physical violence either.
0033	COOPER	I want to ask you about the path ahead for you.
0034	COOPER	you need 85 percent of the remaining delegates to secure the nomination.
0035	COOPER	Not impossible, but highly improbable.
0036	COOPER	Will you admit tonight that a contested convention is your best bet to get the nomination?
0037	CRUZ	Not remotely because
0038	COOPER	Do you think you can get 85 percent?
0039	CRUZ	Absolutely, and our path going forward is to get 1,237.
0040	CRUZ	Most of the races coming up are either winnertakeall, or winnertakemost.
0041	COOPER	But, youve only gotten 30 percent of the delegates so far.
0042	COOPER	Were half over.
0043	CRUZ	Well
0044	COOPER	 How do you go from 30 percent to 85 percent?
0045	CRUZ	Ill tell you, the way you do that  its the situation.
0046	CRUZ	If two guys are hiking in the woods, and a bear start chasing, and you know the old joke that the fellow sits down and starts to put on his running shoes?
0047	CRUZ	And the guy turns to his friend and says, What are you doing?
0048	CRUZ	You cant outrun the bear.
0049	CRUZ	And, the guy says, I dont have to outrun the bear, I just have to outrun you.
0050	CRUZ	That principal is the same thing going forward, if we continue to beat Donald Trump  you know, we just had a few days ago in Utah a massive victory against Donald Trump and we got all of the delegates in Utah.
