0001	HOLT	Good evening from Hofstra University in Hempstead, New York.
0002	HOLT	I'm Lester Holt, anchor of "NBC Nightly News."
0003	HOLT	I want to welcome you to the first presidential debate.
0004	HOLT	The participants tonight are Donald Trump and Hillary Clinton.
0005	HOLT	This debate is sponsored by the Commission on Presidential Debates, a nonpartisan, nonprofit organization.
0006	HOLT	The commission drafted tonight's format, and the rules have been agreed to by the campaigns.
0007	HOLT	The 90minute debate is divided into six segments, each 15 minutes long.
0008	HOLT	We'll explore three topic areas tonight Achieving prosperity America's direction and securing America.
0009	HOLT	At the start of each segment, I will ask the same leadoff question to both candidates, and they will each have up to two minutes to respond.
0010	HOLT	From that point until the end of the segment, we'll have an open discussion.
0011	HOLT	The questions are mine and have not been shared with the commission or the campaigns.
0012	HOLT	The audience here in the room has agreed to remain silent so that we can focus on what the candidates are saying.
0013	HOLT	I will invite you to applaud, however, at this moment, as we welcome the candidates Democratic nominee for president of the United States, Hillary Clinton, and Republican nominee for president of the United States, Donald J. Trump.
0014	SYSTEM	(APPLAUSE)
0015	CLINTON	How are you, Donald?
0016	SYSTEM	(APPLAUSE)
0017	HOLT	Good luck to you.
0018	SYSTEM	(APPLAUSE)
0019	HOLT	Well, I don't expect us to cover all the issues of this campaign tonight, but I remind everyone, there are two more presidential debates scheduled.
0020	HOLT	We are going to focus on many of the issues that voters tell us are most important, and we're going to press for specifics.
0021	HOLT	I am honored to have this role, but this evening belongs to the candidates and, just as important, to the American people.
0022	HOLT	Candidates, we look forward to hearing you articulate your policies and your positions, as well as your visions and your values.
0023	HOLT	So, let's begin.
0024	HOLT	We're calling this opening segment "Achieving Prosperity."
0025	HOLT	And central to that is jobs.
0026	HOLT	There are two economic realities in America today.
0027	HOLT	There's been a record six straight years of job growth, and new census numbers show incomes have increased at a record rate after years of stagnation.
0028	HOLT	However, income inequality remains significant, and nearly half of Americans are living paycheck to paycheck.
0029	HOLT	Beginning with you, Secretary Clinton, why are you a better choice than your opponent to create the kinds of jobs that will put more money into the pockets of American works?
0030	CLINTON	Well, thank you, Lester, and thanks to Hofstra for hosting us.
0031	CLINTON	The central question in this election is really what kind of country we want to be and what kind of future we'll build together.
0032	CLINTON	Today is my granddaughter's second birthday, so I think about this a lot.
0033	CLINTON	First, we have to build an economy that works for everyone, not just those at the top.
0034	CLINTON	That means we need new jobs, good jobs, with rising incomes.
0035	CLINTON	I want us to invest in you.
0036	CLINTON	I want us to invest in your future.
0037	CLINTON	That means jobs in infrastructure, in advanced manufacturing, innovation and technology, clean, renewable energy, and small business, because most of the new jobs will come from small business.
0038	CLINTON	We also have to make the economy fairer.
0039	CLINTON	That starts with raising the national minimum wage and also guarantee, finally, equal pay for women's work.
0040	CLINTON	I also want to see more companies do profitsharing.
0041	CLINTON	If you help create the profits, you should be able to share in them, not just the executives at the top.
0042	CLINTON	And I want us to do more to support people who are struggling to balance family and work.
0043	CLINTON	I've heard from so many of you about the difficult choices you face and the stresses that you're under.
0044	CLINTON	So let's have paid family leave, earned sick days.
0045	CLINTON	Let's be sure we have affordable child care and debtfree college.
0046	CLINTON	How are we going to do it?
0047	CLINTON	We're going to do it by having the wealthy pay their fair share and close the corporate loopholes.
0048	CLINTON	Finally, we tonight are on the stage together, Donald Trump and I. Donald, it's good to be with you.
0049	CLINTON	We're going to have a debate where we are talking about the important issues facing our country.
0050	CLINTON	You have to judge us, who can shoulder the immense, awesome responsibilities of the presidency, who can put into action the plans that will make your life better.
0051	CLINTON	I hope that I will be able to earn your vote on November 8th.
0052	HOLT	Secretary Clinton, thank you.
0053	HOLT	Mr. Trump, the same question to you.
0054	HOLT	It's about putting money  more money into the pockets of American workers.
0055	HOLT	You have up to two minutes.
0056	TRUMP	Thank you, Lester.
0057	TRUMP	Our jobs are fleeing the country.
0058	TRUMP	They're going to Mexico.
0059	TRUMP	They're going to many other countries.
0060	TRUMP	You look at what China is doing to our country in terms of making our product.
0061	TRUMP	They're devaluing their currency, and there's nobody in our government to fight them.
0062	TRUMP	And we have a very good fight.
0063	TRUMP	And we have a winning fight.
0064	TRUMP	Because they're using our country as a piggy bank to rebuild China, and many other countries are doing the same thing.
0065	TRUMP	So we're losing our good jobs, so many of them.
0066	TRUMP	When you look at what's happening in Mexico, a friend of mine who builds plants said it's the eighth wonder of the world.
0067	TRUMP	They're building some of the biggest plants anywhere in the world, some of the most sophisticated, some of the best plants.
0068	TRUMP	With the United States, as he said, not so much.
0069	TRUMP	So Ford is leaving.
0070	TRUMP	You see that, their small car division leaving.
0071	TRUMP	Thousands of jobs leaving Michigan, leaving Ohio.
0072	TRUMP	They're all leaving.
0073	TRUMP	And we can't allow it to happen anymore.
0074	TRUMP	As far as child care is concerned and so many other things, I think Hillary and I agree on that.
0075	TRUMP	We probably disagree a little bit as to numbers and amounts and what we're going to do, but perhaps we'll be talking about that later.
0076	TRUMP	But we have to stop our jobs from being stolen from us.
0077	TRUMP	We have to stop our companies from leaving the United States and, with it, firing all of their people.
0078	TRUMP	All you have to do is take a look at Carrier air conditioning in Indianapolis.
0079	TRUMP	They left  fired 1,400 people.
0080	TRUMP	They're going to Mexico.
0081	TRUMP	So many hundreds and hundreds of companies are doing this.
