0001	Donald Trump	Mr. SecretaryGeneral, Mr. President, world leaders and distinguished delegates, welcome to New York.
0002	Donald Trump	It is a profound honor to stand here in my home city, as a representative of the American people, to address the people of the world.
0003	Donald Trump	As millions of our citizens continue to suffer the effects of the devastating hurricanes that have struck our country, I want to begin by expressing my appreciation to every leader in this room who has offered assistance and aid.
0004	Donald Trump	The American people are strong and resilient, and they will emerge from these hardships more determined than ever before.
0005	Donald Trump	Fortunately, the United States has done very well since Election Day last November 8th.
0006	Donald Trump	The stock market is at an alltime high, a record.
0007	Donald Trump	Unemployment is at its lowest level in 16 years, and because of our regulatory and other reforms, we have more people working in the United States today than ever before.
0008	Donald Trump	Companies are moving back, creating job growth the likes of which our country has not seen in a very long time.
0009	Donald Trump	And it has just been announced that we will be spending almost $700 billion on our military and defense.
0010	Donald Trump	Our military will soon be the strongest it has ever been.
0011	Donald Trump	For more than 70 years, in times of war and peace, the leaders of nations, movements and religions have stood before this assembly.
0012	Donald Trump	Like them, I intend to address some of the very serious threats before us today, but also the enormous potential waiting to be unleashed.
0013	Donald Trump	We live in a time of extraordinary opportunity.
0014	Donald Trump	Breakthroughs in science, technology and medicine are curing illnesses and solving problems that prior generations thought impossible to solve.
0015	Donald Trump	But each day also brings news of growing dangers that threaten everything we cherish and value.
0016	Donald Trump	Terrorists and extremists have gathered strength and spread to every region of the planet.
0017	Donald Trump	Rogue regimes represented in this body not only support terrorists, but threaten other nations and their own people with the most destructive weapons known to humanity.
0018	Donald Trump	Authority and authoritarian powers seek to collapse the values, the systems and alliances that prevented conflict and tilted the world toward freedom since World War II.
0019	Donald Trump	International criminal networks traffic drugs, weapons, people force dislocation and mass migration threaten our borders.
0020	Donald Trump	And new forms of aggression exploit technology to menace our citizens.
0021	Donald Trump	To put it simply, we meet at a time of both immense promise and great peril.
0022	Donald Trump	It is entirely up to us whether we lift the world to new heights or let it fall into a valley of disrepair.
0023	Donald Trump	We have it in our power, should we so choose, to lift millions from poverty, to help our citizens realize their dreams and to ensure that new generations of children are raised free from violence, hatred and fear.
0024	Donald Trump	This institution was founded in the aftermath of two world wars to help shape this better future.
0025	Donald Trump	It was based on the vision that diverse nations could cooperate to protect their sovereignty, preserve their security and promote their prosperity.
0026	Donald Trump	It was in the same period, exactly 70 years ago, that the United States developed the Marshall Plan to help restore Europe.
0027	Donald Trump	Those three beautiful pillars, they're pillars of peace sovereignty, security and prosperity.
0028	Donald Trump	The Marshall Plan was built on the noble idea that the whole world is safer when nations are strong, independent and free.
0029	Donald Trump	As President Truman said in his message to Congress at that time, our support of European recovery is in full accord with our support of the United Nations.
0030	Donald Trump	The success of the United Nations depends upon the independent strength of its members.
0031	Donald Trump	To overcome the perils of the present and to achieve the promise of the future, we must begin with the wisdom of the past.
0032	Donald Trump	Our success depends on a coalition of strong and independent nations that embrace their sovereignty, to promote security, prosperity and peace for themselves and for the world.
0033	Donald Trump	We do not expect diverse countries to share the same cultures, traditions or even systems of government.
0034	Donald Trump	But we do expect all nations to uphold these two core sovereign duties to respect the interests of their own people and the rights of every other sovereign nation.
0035	Donald Trump	This is the beautiful vision of this institution.
0036	Donald Trump	And this is the foundation for cooperation and success.
0037	Donald Trump	Strong, sovereign nations let diverse countries with different values, different cultures and different dreams not just coexist, but work side by side on the basis of mutual respect.
0038	Donald Trump	Strong, sovereign nations let their people take ownership of the future and control their own destiny.
0039	Donald Trump	And strong, sovereign nations allow individuals to flourish in the fullness of the life intended by God.
0040	Donald Trump	In America, we do not seek to impose our way of life on anyone, but rather to let it shine as an example for everyone to watch.
0041	Donald Trump	This week gives our country a special reason to take pride in that example.
0042	Donald Trump	We are celebrating the 230th anniversary of our beloved Constitution, the oldest constitution still in use in the world today.
0043	Donald Trump	This timeless document has been the foundation of peace, prosperity and freedom for the Americans, and for countless millions around the globe whose own countries have found inspiration in its respect for human nature, human dignity and the rule of law.
0044	Donald Trump	The greatest in the United States Constitution is its first three, beautiful words.
0045	Donald Trump	They are "We the people.""
0046	Donald Trump	Generations of Americans have sacrificed to maintain the promise of those words
0047	Donald Trump	In America the people govern, the people rule and the people are sovereign.
0048	Donald Trump	I was elected not to take power, but to give power to the American people where it belongs.
0049	Donald Trump	In foreign affairs, we are renewing this founding principle of sovereignty.
0050	Donald Trump	Our government's first duty is to its people, to our citizens, to serve their needs, to ensure their safety, to preserve their rights and to defend their values.
0051	Donald Trump	As president of the United States, I will always put America first, just like you, as the leaders of your countries, will always and should always put your countries first.
0052	Donald Trump	All responsible leaders have an obligation to serve their own citizens, and the nationstate remains the best vehicle for elevating the human condition.
0053	Donald Trump	But making a better life for our people also requires us to work together in close harmony and unity to create a more safe and peaceful future for all people.
0054	Donald Trump	The United States will forever be a great friend to the world, and especially to its allies.
0055	Donald Trump	But we can no longer be taken advantage of or enter into a onesided deal where the United States gets nothing in return.
0056	Donald Trump	As long as I hold this office, I will defend America's interest above all else.
0057	Donald Trump	But in fulfilling our obligations to our own nations, we also realize that it's in everyone's interest to seek a future where all nations can be sovereign, prosperous and secure.
0058	Donald Trump	America does more than speak for the values expressed in the United Nations charter.
