0001	CHUCK TODD	This Sunday, a $353,000 ticket to a Hillary Clinton fundraiser.
0002	CHUCK TODD	My exclusive interview with the host of that event, George Clooney.
0003	CHUCK TODD	advertisement
0004	GEORGE CLOONEY	I think it's an obscene amount of money.
0005	GEORGE CLOONEY	And it's ridiculous that we should have this kind of money in politics.
0006	CHUCK TODD	George Clooney on Clinton, Trump, and all that money in politics.
0007	GEORGE CLOONEY	But I think there is a difference between the Koch brothers and us.
0008	CHUCK TODD	Plus, the Republican party at war with itself.
0009	DONALD TRUMP	This is a rigged system, folks.
0010	DONALD TRUMP	The Republican system is a rigged system.
0011	DONALD TRUMP	advertisement
0012	CHUCK TODD	The Trump campaign is trying to be more disciplined.
0013	CHUCK TODD	But is it too late for the candidate to change the script?
0014	CHUCK TODD	Republican chairman Reince Priebus joins me.
0015	CHUCK TODD	Also, North Carolina's new socalled "bathroom" law.
0016	CHUCK TODD	Does it discriminate against the L.G.B.T.
0017	CHUCK TODD	community?
0018	CHUCK TODD	I'll ask the governor, Pat McCrory, if he now regrets signing a bill that has cost is state so much money.
0019	CHUCK TODD	And joining me for insight and analysis are MSNBC's Chris Matthews, Kathleen Parker of The Washington Post, radio talk show host Hugh Hewitt, and Perry Bacon of NBC News.
0020	CHUCK TODD	Welcome to Sunday, it's Meet the Press.
0021	ANNOUNCER	From NBC News in Washington, this is Meet the Press with Chuck Todd.
0022	CHUCK TODD	Good Sunday morning.
0023	CHUCK TODD	Donald Trump got wiped out in the delegate race in yet another state yesterday.
0024	CHUCK TODD	In Wyoming, Ted Cruz won all the delegates that were up for grabs at yesterday's Wyoming state convention.
0025	CHUCK TODD	Now Trump says it would have been a waste of time and money for him to campaign there, claiming, "The system is rigged," and that the Republican establishment is simply trying to take the nomination away from him.
0026	CHUCK TODD	We're going to get to that story later in the show.
0027	CHUCK TODD	But we're going to begin with the Democrats and the intersection of money, politics, and Hollywood.
0028	CHUCK TODD	And my surprisingly frank conversation with George Clooney.
0029	CHUCK TODD	Last night in Los Angeles, and the night before in San Francisco, George and Amal Clooney hosted fundraisers for Hillary Clinton, where the top ticket sets you back $353,000.
0030	CHUCK TODD	For that price, you got to sit at the same table with Hillary Clinton and the Clooneys.
0031	CHUCK TODD	It was very much an event for the 1 percent of the 1 percent.
0032	CHUCK TODD	This bigmoney fundraiser did not escape the attention of the Bernie Sanders campaign or his supporters who last night threw dollar bills, real ones, at Clinton's motorcade.
0033	CHUCK TODD	advertisement
0034	CHUCK TODD	Sanders, of course, has made opposing Wall Street and money in politics the centerpiece of his campaign.
0035	CHUCK TODD	I got a chance yesterday to talk to George Clooney from his home outside of L.A. And he was very open and candid about what he thought about all that money that is pouring into campaigns at events like the one he hosted.
0036	SYSTEM	(BEGIN TAPE)
0037	CHUCK TODD	Mr. Clooney, welcome to MeetthePress.
0038	GEORGE CLOONEY	Thank you, Chuck.
0039	CHUCK TODD	Let me start with dinner you cohosted on Friday night, a big fundraiser.
0040	CHUCK TODD	I know that you have plans for later tonight.
0041	CHUCK TODD	Do you look at how much is being raised and, I think the cost of the friday night dinner $353,000 a couple to be a cochair, do you look at it yourself and think, "That's an obscene amount of money?"
0042	GEORGE CLOONEY	Yes.
0043	GEORGE CLOONEY	I think it's an obscene amount of money.
0044	GEORGE CLOONEY	I think that, you know, we had some protesters last night when we pulled up in San Francisco and they're right to protest.
0045	GEORGE CLOONEY	They're absolutely right.
0046	GEORGE CLOONEY	It is an obscene amount of money.
0047	GEORGE CLOONEY	The Sanders campaign when they talk about it is absolutely right.
0048	GEORGE CLOONEY	It's ridiculous that we should have this kind of money in politics.
0049	GEORGE CLOONEY	I agree completely.
0050	GEORGE CLOONEY	advertisement
0051	CHUCK TODD	You know, it was interesting.
0052	CHUCK TODD	We caught, our camera caught you having a conversation with the protesters last night.
0053	CHUCK TODD	What did you say to them?
0054	GEORGE CLOONEY	Well, it was a funny thing.
0055	GEORGE CLOONEY	I went over to try to talk to them and you said I was some corporate shill which, you know, me that's one of the funnier things you could say about me.
0056	GEORGE CLOONEY	And then he just said, you know, "You sucked as Batman."
0057	GEORGE CLOONEY	And I was like, "Well, you kind of got me on that one."
0058	GEORGE CLOONEY	And then I walked away and that was basically it.
0059	GEORGE CLOONEY	But, you know, I think what's important and what I think the Clinton campaign has not been very good at explaining is this and this is the truth the overwhelming amount of money that we're raising, and it is a lot, but the overwhelming amount of the money that we're raising, is not going to Hillary to run for President, it's going to the downticket.
